collection_id,property_id,property_name,collection_date,route_id,bags_collected,missed_pickups,completion_time,collector_id,region,ingested_at,processed_at
C006033,P004,Birchwood Commons,2025-03-31,R14,159,2,17:17,D19,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006042,P005,Lakeview Terrace,2025-01-27,R14,157,0,21:27,D11,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006049,P005,Lakeview Terrace,2025-02-20,R18,62,0,16:58,D09,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006058,P003,Green Oaks,2025-05-18,R12,112,0,14:55,D13,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006066,P002,Maple Court,2025-01-16,R24,137,3,20:36,D06,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006087,P001,Sunset Ridge,2025-01-30,R16,154,0,21:57,D05,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006100,P005,Lakeview Terrace,2025-02-04,R14,98,0,14:18,D04,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006107,P005,Lakeview Terrace,2025-02-19,R18,119,0,14:55,D19,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006117,P004,Birchwood Commons,2025-01-09,R17,150,0,17:06,D17,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006118,P005,Lakeview Terrace,2025-03-31,R11,61,0,17:48,D09,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006133,P003,Green Oaks,2025-06-17,R17,86,0,16:12,D09,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006139,P008,Harbor Pointe,2025-01-03,R24,156,0,19:01,D04,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006143,P002,Maple Court,2025-03-03,R23,44,0,20:54,D19,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006176,P006,Cedar Park,2025-02-03,R22,142,0,18:57,D04,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006177,P006,Cedar Park,2025-06-20,R15,134,0,20:11,D10,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006220,P007,Willow Creek,2025-06-24,R19,94,0,15:05,D01,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006236,P006,Cedar Park,2025-05-23,R24,90,0,21:23,D07,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006283,P007,Willow Creek,2025-04-18,R15,63,1,17:58,D13,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006287,P005,Lakeview Terrace,2025-04-23,R24,73,0,21:55,D13,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006306,P001,Sunset Ridge,2025-03-22,R10,140,3,17:18,D03,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006314,P006,Cedar Park,2025-03-16,R23,113,0,21:30,D02,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006336,P006,Cedar Park,2025-01-28,R24,145,1,17:47,D14,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006342,P001,Sunset Ridge,2025-02-11,R23,82,1,21:48,D10,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006352,P005,Lakeview Terrace,2025-06-26,R10,80,0,14:47,D03,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006362,P002,Maple Court,2025-05-25,R24,129,0,14:00,D03,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006368,P002,Maple Court,2025-02-11,R16,109,0,17:25,D05,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006387,P006,Cedar Park,2025-03-22,R20,63,0,16:02,D04,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006412,P007,Willow Creek,2025-06-12,R15,59,0,20:19,D05,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006415,P007,Willow Creek,2025-01-11,R15,60,0,14:53,D04,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006428,P007,Willow Creek,2025-03-17,R10,50,0,21:49,D13,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006442,P001,Sunset Ridge,2025-01-23,R24,91,0,19:48,D13,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006465,P004,Birchwood Commons,2025-06-08,R22,151,2,16:36,D15,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006467,P005,Lakeview Terrace,2025-02-14,R23,115,1,19:56,D04,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006483,P006,Cedar Park,2025-01-26,R13,134,0,19:05,D07,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006489,P001,Sunset Ridge,2025-03-29,R12,158,1,22:59,D10,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006555,P002,Maple Court,2025-06-13,R10,59,0,21:11,D20,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006568,P006,Cedar Park,2025-05-30,R19,57,0,19:26,D17,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006575,P002,Maple Court,2025-04-07,R24,151,0,18:32,D15,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006595,P003,Green Oaks,2025-04-22,R17,94,2,15:01,D01,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006598,P005,Lakeview Terrace,2025-06-30,R24,64,0,22:22,D14,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006599,P005,Lakeview Terrace,2025-02-22,R19,128,0,15:15,D18,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006679,P005,Lakeview Terrace,2025-05-14,R15,53,0,15:54,D20,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006696,P002,Maple Court,2025-01-16,R10,157,1,16:48,D05,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006712,P008,Harbor Pointe,2025-02-15,R18,41,0,21:58,D07,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006748,P002,Maple Court,2025-02-01,R14,121,0,20:07,D04,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006753,P008,Harbor Pointe,2025-06-27,R20,135,0,17:06,D06,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006754,P008,Harbor Pointe,2025-02-10,R22,44,0,15:14,D04,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006760,P007,Willow Creek,2025-05-04,R22,75,0,17:43,D07,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006761,P003,Green Oaks,2025-04-21,R10,122,0,16:59,D18,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006763,P004,Birchwood Commons,2025-03-26,R16,124,0,21:50,D05,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006779,P007,Willow Creek,2025-04-20,R19,122,0,19:01,D17,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006782,P001,Sunset Ridge,2025-02-16,R20,136,0,18:12,D19,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006791,P007,Willow Creek,2025-05-11,R23,95,0,19:50,D03,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006810,P008,Harbor Pointe,2025-02-24,R23,127,3,21:29,D09,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006824,P005,Lakeview Terrace,2025-02-25,R19,87,0,21:27,D02,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006834,P008,Harbor Pointe,2025-01-17,R11,142,0,22:36,D16,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006836,P002,Maple Court,2025-06-14,R10,144,0,15:31,D05,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006837,P003,Green Oaks,2025-03-10,R11,130,0,19:57,D03,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006846,P008,Harbor Pointe,2025-03-20,R18,148,0,18:12,D01,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006912,P005,Lakeview Terrace,2025-06-04,R13,99,0,16:56,D19,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006928,P007,Willow Creek,2025-02-06,R16,108,2,22:23,D10,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006940,P008,Harbor Pointe,2025-03-19,R14,97,0,18:01,D15,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006999,P002,Maple Court,2025-05-11,R19,132,0,19:00,D16,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007000,P007,Willow Creek,2025-05-07,R19,113,2,17:42,D17,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006039,P001,Sunset Ridge,2025-04-18,R18,79,0,19:16,D17,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006085,P002,Maple Court,2025-01-01,R12,139,0,17:24,D05,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006102,P002,Maple Court,2025-06-04,R23,48,2,22:06,D19,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006122,P007,Willow Creek,2025-06-02,R13,57,0,21:44,D02,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006124,P001,Sunset Ridge,2025-01-12,R22,120,3,21:24,D08,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006161,P002,Maple Court,2025-05-14,R13,104,1,19:11,D06,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006164,P003,Green Oaks,2025-02-11,R14,143,0,19:24,D15,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006208,P003,Green Oaks,2025-01-29,R20,129,3,16:33,D17,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006210,P005,Lakeview Terrace,2025-03-09,R21,82,0,14:09,D13,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006218,P007,Willow Creek,2025-04-21,R20,60,0,14:05,D15,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006244,P003,Green Oaks,2025-04-22,R12,128,3,16:29,D15,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006251,P001,Sunset Ridge,2025-03-01,R19,148,0,14:32,D11,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006273,P006,Cedar Park,2025-05-01,R22,146,0,15:53,D14,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006276,P008,Harbor Pointe,2025-05-16,R20,86,0,21:30,D07,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006296,P008,Harbor Pointe,2025-02-12,R11,54,0,19:28,D18,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006299,P004,Birchwood Commons,2025-05-16,R11,77,1,14:44,D07,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006356,P004,Birchwood Commons,2025-03-23,R21,113,0,20:09,D11,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006369,P002,Maple Court,2025-04-25,R10,129,0,22:31,D06,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006372,P006,Cedar Park,2025-06-01,R12,119,0,20:16,D08,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006383,P007,Willow Creek,2025-06-28,R20,115,0,20:41,D10,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006399,P003,Green Oaks,2025-03-13,R21,102,0,18:49,D17,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006420,P005,Lakeview Terrace,2025-02-02,R19,156,0,18:04,D04,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006439,P008,Harbor Pointe,2025-06-08,R24,152,0,14:21,D01,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006484,P004,Birchwood Commons,2025-06-16,R20,130,0,18:14,D03,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006494,P001,Sunset Ridge,2025-04-21,R15,74,0,17:14,D15,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006507,P003,Green Oaks,2025-05-10,R13,54,1,17:09,D20,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006520,P005,Lakeview Terrace,2025-01-06,R24,99,0,20:24,D08,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006559,P003,Green Oaks,2025-04-22,R11,155,1,16:31,D10,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006560,P004,Birchwood Commons,2025-02-11,R13,78,0,19:36,D12,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006567,P007,Willow Creek,2025-04-12,R24,75,0,19:04,D04,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006569,P003,Green Oaks,2025-01-01,R16,73,0,20:39,D16,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006584,P005,Lakeview Terrace,2025-06-08,R10,43,0,19:39,D16,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006597,P007,Willow Creek,2025-04-04,R19,54,3,19:49,D16,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006603,P008,Harbor Pointe,2025-02-07,R22,117,0,20:15,D08,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006620,P005,Lakeview Terrace,2025-05-15,R15,74,0,18:47,D20,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006636,P002,Maple Court,2025-02-27,R18,117,0,18:51,D12,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006651,P003,Green Oaks,2025-01-16,R13,52,0,20:08,D11,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006683,P006,Cedar Park,2025-05-24,R17,47,1,19:13,D06,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006686,P004,Birchwood Commons,2025-01-19,R16,103,0,19:33,D01,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006698,P001,Sunset Ridge,2025-03-23,R11,158,0,15:48,D18,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006724,P004,Birchwood Commons,2025-04-02,R18,110,2,16:13,D05,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006756,P005,Lakeview Terrace,2025-04-16,R23,112,0,16:07,D11,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006765,P003,Green Oaks,2025-06-25,R21,109,2,19:54,D13,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006797,P002,Maple Court,2025-04-16,R23,134,0,17:18,D04,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006799,P008,Harbor Pointe,2025-06-01,R15,97,0,18:41,D10,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006808,P008,Harbor Pointe,2025-06-06,R16,147,1,20:23,D14,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006816,P008,Harbor Pointe,2025-05-02,R21,155,0,21:33,D18,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006817,P008,Harbor Pointe,2025-03-31,R19,133,2,19:29,D19,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006825,P007,Willow Creek,2025-06-11,R23,128,1,15:01,D18,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006841,P008,Harbor Pointe,2025-01-24,R10,94,0,19:59,D18,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006847,P008,Harbor Pointe,2025-02-26,R18,121,0,14:26,D10,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006878,P003,Green Oaks,2025-01-09,R18,158,0,18:53,D08,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006883,P008,Harbor Pointe,2025-01-26,R17,132,1,21:29,D05,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006889,P001,Sunset Ridge,2025-01-10,R10,43,0,20:39,D20,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006903,P006,Cedar Park,2025-05-16,R14,118,0,22:04,D18,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006923,P006,Cedar Park,2025-03-25,R23,154,0,14:58,D03,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006947,P008,Harbor Pointe,2025-02-24,R21,84,3,16:01,D04,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006956,P004,Birchwood Commons,2025-04-30,R20,153,1,14:52,D20,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006963,P008,Harbor Pointe,2025-05-30,R13,85,0,17:20,D05,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006966,P005,Lakeview Terrace,2025-06-07,R12,93,0,14:40,D13,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006967,P008,Harbor Pointe,2025-01-07,R12,99,0,18:56,D01,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006008,P004,Birchwood Commons,2025-03-15,R13,73,0,17:01,D09,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006011,P003,Green Oaks,2025-04-19,R15,50,0,15:30,D05,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006020,P007,Willow Creek,2025-04-26,R18,92,1,22:41,D14,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006048,P002,Maple Court,2025-05-20,R12,98,0,20:02,D16,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006091,P007,Willow Creek,2025-06-22,R13,74,0,21:19,D03,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006104,P003,Green Oaks,2025-03-25,R12,113,0,22:06,D07,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006115,P005,Lakeview Terrace,2025-06-10,R24,83,3,19:34,D15,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006128,P004,Birchwood Commons,2025-06-23,R15,149,0,15:30,D05,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006151,P008,Harbor Pointe,2025-01-16,R19,52,0,17:21,D08,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006197,P006,Cedar Park,2025-03-30,R16,42,2,19:07,D09,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006203,P001,Sunset Ridge,2025-01-20,R17,58,0,19:46,D02,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006226,P003,Green Oaks,2025-04-17,R15,46,0,22:53,D02,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006235,P004,Birchwood Commons,2025-05-24,R19,47,0,17:27,D16,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006264,P005,Lakeview Terrace,2025-06-08,R21,107,0,21:33,D14,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006288,P004,Birchwood Commons,2025-05-10,R19,124,2,14:04,D18,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006304,P008,Harbor Pointe,2025-04-23,R11,90,0,21:05,D09,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006308,P003,Green Oaks,2025-03-30,R23,63,2,15:35,D04,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006318,P004,Birchwood Commons,2025-04-22,R16,120,0,18:42,D10,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006329,P004,Birchwood Commons,2025-05-14,R11,144,0,18:13,D08,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006334,P006,Cedar Park,2025-01-05,R19,78,2,22:40,D07,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006344,P002,Maple Court,2025-05-12,R21,90,0,20:31,D15,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006346,P001,Sunset Ridge,2025-05-16,R14,128,2,17:38,D09,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006353,P007,Willow Creek,2025-03-04,R11,103,1,14:00,D02,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006360,P003,Green Oaks,2025-05-12,R14,136,3,14:38,D13,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006376,P005,Lakeview Terrace,2025-03-09,R20,82,0,21:33,D04,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006381,P003,Green Oaks,2025-06-19,R21,57,2,21:30,D01,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006391,P008,Harbor Pointe,2025-04-14,R14,126,1,18:58,D14,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006403,P007,Willow Creek,2025-04-25,R17,106,0,18:23,D05,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006433,P007,Willow Creek,2025-03-09,R18,72,0,20:02,D09,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006446,P005,Lakeview Terrace,2025-03-31,R11,110,0,21:21,D16,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006450,P002,Maple Court,2025-05-11,R15,146,0,16:54,D13,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006466,P007,Willow Creek,2025-04-03,R15,144,0,15:27,D01,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006469,P007,Willow Creek,2025-03-24,R16,135,1,18:58,D16,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006476,P005,Lakeview Terrace,2025-06-25,R13,97,0,14:47,D09,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006486,P002,Maple Court,2025-03-08,R21,85,0,18:55,D07,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006501,P002,Maple Court,2025-03-08,R19,145,0,16:40,D12,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006510,P003,Green Oaks,2025-06-30,R12,82,1,18:14,D16,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006516,P005,Lakeview Terrace,2025-06-29,R24,68,1,15:19,D19,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006531,P001,Sunset Ridge,2025-04-17,R13,131,0,18:35,D07,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006534,P004,Birchwood Commons,2025-02-21,R23,77,0,15:31,D16,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006550,P006,Cedar Park,2025-06-12,R20,79,0,18:49,D10,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006562,P006,Cedar Park,2025-05-29,R23,116,3,14:37,D19,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006578,P005,Lakeview Terrace,2025-05-09,R19,117,2,15:27,D19,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006589,P006,Cedar Park,2025-05-27,R23,97,0,21:00,D15,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006622,P002,Maple Court,2025-03-20,R17,147,3,19:26,D08,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006658,P004,Birchwood Commons,2025-02-09,R17,43,0,19:02,D13,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006701,P002,Maple Court,2025-06-07,R22,142,0,20:14,D06,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006736,P001,Sunset Ridge,2025-05-05,R20,88,0,19:25,D19,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006803,P006,Cedar Park,2025-02-25,R11,66,1,18:48,D13,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006812,P001,Sunset Ridge,2025-05-14,R24,41,0,17:42,D09,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006821,P004,Birchwood Commons,2025-02-07,R12,160,0,20:51,D11,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006828,P003,Green Oaks,2025-04-16,R11,121,0,17:21,D10,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006898,P001,Sunset Ridge,2025-04-27,R20,88,1,17:53,D17,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006908,P002,Maple Court,2025-03-11,R15,41,0,15:08,D08,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006921,P001,Sunset Ridge,2025-04-16,R21,124,1,19:58,D18,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006925,P005,Lakeview Terrace,2025-04-27,R19,158,0,15:51,D10,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006936,P005,Lakeview Terrace,2025-01-02,R17,64,0,18:19,D15,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006953,P004,Birchwood Commons,2025-05-19,R16,110,0,14:55,D15,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006968,P004,Birchwood Commons,2025-01-23,R11,157,0,20:18,D03,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006981,P004,Birchwood Commons,2025-03-15,R15,128,0,17:59,D11,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006984,P008,Harbor Pointe,2025-01-27,R22,81,3,20:57,D04,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C006996,P006,Cedar Park,2025-06-30,R14,83,0,19:08,D15,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
